Price,Price,Predicted
Ticker,ADA-USD,
Date,,
2024-10-05,0.35071998834609985,0.35332360847086974
2024-10-06,0.357230007648468,0.35248451872068404
2024-10-07,0.3514670133590698,0.35870675204532104
2024-10-08,0.3445169925689697,0.3535499388828227
2024-10-09,0.3397020101547241,0.3472570065953447
2024-10-10,0.3388899862766266,0.3427403617462774
2024-10-11,0.35118499398231506,0.3416187188525295
2024-10-12,0.3532150089740753,0.3526770869298735
2024-10-13,0.34803399443626404,0.3544718108831133
2024-10-14,0.36388900876045227,0.3500052434424623
2024-10-15,0.3585270047187805,0.36505951831600086
2024-10-16,0.352524995803833,0.3601332063737582
2024-10-17,0.34303200244903564,0.35486726404701807
2024-10-18,0.3507100045681,0.3462591305467771
2024-10-19,0.35166099667549133,0.35305127355955446
2024-10-20,0.3648410141468048,0.3535308208504696
2024-10-21,0.36095601320266724,0.3657240885854303
2024-10-22,0.36381998658180237,0.3624083578741371
2024-10-23,0.34861400723457336,0.3654782806695406
2024-10-24,0.34630998969078064,0.35162379658966314
2024-10-25,0.3244119882583618,0.3494077367601842
2024-10-26,0.3333500027656555,0.328688459537103
2024-10-27,0.33987200260162354,0.33637381501048186
2024-10-28,0.3437960147857666,0.3417290770650042
2024-10-29,0.35565099120140076,0.3450969070264792
2024-10-30,0.35526400804519653,0.3564785653037889
2024-10-31,0.34184500575065613,0.3565165682453078
2024-11-01,0.3570899963378906,0.344538351205804
2024-11-02,0.3477709889411926,0.3589027247166003
2024-11-03,0.3342849910259247,0.3499927588502443
2024-11-04,0.3260189890861511,0.3375143847939615
2024-11-05,0.33392399549484253,0.329833774579491
2024-11-06,0.36332300305366516,0.33651804415446523
2024-11-07,0.40501299500465393,0.3632199919330912
2024-11-08,0.4438149929046631,0.4020735299076749
2024-11-09,0.4936800003051758,0.4394077519713724
2024-11-10,0.5903090238571167,0.4879655020527514
2024-11-11,0.6138079762458801,0.5802925085163645
2024-11-12,0.5739179849624634,0.6053815313445212
2024-11-13,0.5787749886512756,0.5728216589541995
2024-11-14,0.5801159739494324,0.5804445679710412
2024-11-15,0.6740599870681763,0.581472884666488
2024-11-16,0.7387340068817139,0.6678159560339517
2024-11-17,0.7023249864578247,0.7284995202158306
2024-11-18,0.7345799803733826,0.6979892337374063
2024-11-19,0.7396420240402222,0.7320442362216246
2024-11-20,0.8003450036048889,0.7378858630115507
2024-11-21,0.8204740285873413,0.7944484450905738
2024-11-22,1.010422945022583,0.8144160024078594
2024-11-23,1.066236972808838,0.9928166413137249
2024-11-24,1.0231059789657593,1.0481018698686757
2024-11-25,0.9456890225410461,1.0148053556024728
2024-11-26,0.9612320065498352,0.9493784183041931
2024-11-27,1.0133459568023682,0.9640747506051257
2024-11-28,1.0335079431533813,1.0092943172901458
2024-11-29,1.0768580436706543,1.0266465076003004
2024-11-30,1.0789419412612915,1.068700127949612
2024-12-01,1.1552519798278809,1.0729425061549906
2024-12-02,1.2017760276794434,1.1457348418264104
2024-12-03,1.198125958442688,1.1906845625752895
2024-12-04,1.1873199939727783,1.1900667273494485
2024-12-05,1.1847120523452759,1.183398270005236
2024-12-06,1.2311069965362549,1.1822642856416277
2024-12-07,1.214195966720581,1.2250269907228333
2024-12-08,1.1962909698486328,1.209282324033083
2024-12-09,1.0075490474700928,1.1938222556917646
2024-12-10,1.0201610326766968,1.0192959896444491
2024-12-11,1.0888899564743042,1.0288844304707032
2024-12-12,1.1250159740447998,1.0866344733940299
2024-12-13,1.1196019649505615,1.1159883345029007
2024-12-14,1.0605119466781616,1.1129612822618062
2024-12-15,1.1017080545425415,1.0610117190359971
2024-12-16,1.0788559913635254,1.0998388801668364
2024-12-17,1.0515249967575073,1.077148026254858
2024-12-18,0.9684200286865234,1.0512851950661073
2024-12-19,0.8855019807815552,0.9742075720246528
2024-12-20,0.9510110020637512,0.8954360677376628
2024-12-21,0.9046940207481384,0.9524006483557531
2024-12-22,0.8829759955406189,0.9051588233275341
2024-12-23,0.9242460131645203,0.8841847090923639
2024-12-24,0.936460018157959,0.9224052749787742
2024-12-25,0.916858971118927,0.932376180294204
2024-12-26,0.8597850203514099,0.9147740319906954
2024-12-27,0.8747680187225342,0.8630599747040756
2024-12-28,0.8878170251846313,0.8764455466022936
2024-12-29,0.8586400151252747,0.8864938878752638
2024-12-30,0.8600170016288757,0.8583960669157582
2024-12-31,0.8437650203704834,0.8600671566799332
2025-01-01,0.9175919890403748,0.8445267475591166
2025-01-02,0.9613450169563293,0.9122292831384031
2025-01-03,1.0903760194778442,0.9527887325584186
2025-01-04,1.0714000463485718,1.0745610734755244
2025-01-05,1.0934669971466064,1.0610135992961895
2025-01-06,1.0941239595413208,1.0865569128513255
2025-01-07,0.9920099973678589,1.0902812583278547
2025-01-08,0.9480310082435608,0.9961195396487998
2025-01-09,0.9059900045394897,0.9551543795059532
2025-01-10,0.9314529895782471,0.9129198426030743
2025-01-11,0.9945240020751953,0.9322819897292043
2025-01-12,0.9685549736022949,0.988245647480611
2025-01-13,0.9447420239448547,0.9640909276017632
2025-01-14,0.9949089884757996,0.9442148820331874
2025-01-15,1.0791540145874023,0.9915648336770458
2025-01-16,1.0900989770889282,1.0688894753253932
2025-01-17,1.1351219415664673,1.080394176753428
2025-01-18,1.10207200050354,1.1259680422750002
2025-01-19,0.991191029548645,1.0983075931670894
2025-01-20,1.0086439847946167,0.9970988021535842
2025-01-21,1.004654049873352,1.012772153950741
2025-01-22,0.9816439747810364,1.0051928018509724
2025-01-23,0.9874939918518066,0.9813187769272071
2025-01-24,0.9714940190315247,0.986568594820189
2025-01-25,0.9772719740867615,0.971036165349813
2025-01-26,0.9548559784889221,0.9758441294222265
2025-01-27,0.9329429864883423,0.954692269424162
2025-01-28,0.9161149859428406,0.9339787042363326
2025-01-29,0.9411270022392273,0.9176531695938712
2025-01-30,0.9610139727592468,0.9395273903586151
2025-01-31,0.9422289729118347,0.9570047671672677
2025-02-01,0.8979439735412598,0.9399391951082767
2025-02-02,0.8017399907112122,0.8999125226657719
2025-02-03,0.8115590214729309,0.8104004767018159
2025-02-04,0.7463430166244507,0.8171158411318376
2025-02-05,0.7332090139389038,0.7526117007693728
2025-02-06,0.7050619721412659,0.737604470587694
2025-02-07,0.7070930004119873,0.7094181025951664
2025-02-08,0.7018489837646484,0.7090440236829133
2025-02-09,0.6827009916305542,0.7028047717266432
2025-02-10,0.7106930017471313,0.6842831814808981
2025-02-11,0.7793989777565002,0.7099296663701551
2025-02-12,0.7992240190505981,0.7731687450685646
2025-02-13,0.8107420206069946,0.7923402454393993
2025-02-14,0.8005070090293884,0.8058640772959519
2025-02-15,0.7811099886894226,0.7989248654843063
2025-02-16,0.772005021572113,0.7819417583752023
2025-02-17,0.8080250024795532,0.7734254952631406
2025-02-18,0.7523630261421204,0.8059778762098424
2025-02-19,0.7729430198669434,0.7537711216921658
2025-02-20,0.8044739961624146,0.7732469825588234
2025-02-21,0.7613710165023804,0.8019115373732367
2025-02-22,0.7744519710540771,0.7614028202566103
2025-02-23,0.7700409889221191,0.7745349001167732
2025-02-24,0.6822019815444946,0.7701515946385894
2025-02-25,0.6825820207595825,0.6879847046074647
2025-02-26,0.6450380086898804,0.6878091394292993
2025-02-27,0.6455850005149841,0.6503100570747109
2025-02-28,0.6330509781837463,0.6482549246164921
2025-03-01,0.6592649817466736,0.6352451037843588
2025-03-02,1.1295030117034912,0.6585134880391441
2025-03-03,0.8552640080451965,1.0944944599121245
2025-03-04,0.941277027130127,0.8437238743219626
2025-03-05,0.9753559827804565,0.9361923738899162
2025-03-06,0.9075520038604736,0.9727071175287709
2025-03-07,0.8167999982833862,0.9069118771158706
2025-03-08,0.8046919703483582,0.824621407127824
2025-03-09,0.7201489806175232,0.811935995501693
2025-03-10,0.6725969910621643,0.7290667794493195
2025-03-11,0.722586989402771,0.6814134749657099
2025-03-12,0.7354440093040466,0.7243577774204328
2025-03-13,0.7022889852523804,0.7329673731104899
2025-03-14,0.738315999507904,0.7022507837389884
2025-03-15,0.7482889890670776,0.7369853944567624
2025-03-16,0.7057639956474304,0.7460041723497755
2025-03-17,0.7180920243263245,0.7068555605655985
2025-03-18,0.702081024646759,0.7191339962202541
2025-03-19,0.7441999912261963,0.7034853001670928
2025-03-20,0.7175170183181763,0.7417349936992396
2025-03-21,0.7051169872283936,0.7169790018313188
2025-03-22,0.7009410262107849,0.7061568970348192
2025-03-23,0.7095080018043518,0.7024613631541693
2025-03-24,0.7309949994087219,0.7094519081589685
2025-03-25,0.745199978351593,0.728910703747746
2025-03-26,0.7280619740486145,0.742340262889924
2025-03-27,0.737671971321106,0.7273830423301337
2025-03-28,0.705551028251648,0.7371927118939388
2025-03-29,0.6739220023155212,0.7073928237322703
2025-03-30,0.6607080101966858,0.6777090251597677
2025-03-31,0.6614469885826111,0.6644800273151749
2025-04-01,0.6776549816131592,0.6633297149442395
2025-04-02,0.641638994216919,0.6770483519633075
2025-04-03,0.6500589847564697,0.6433168703511182
2025-04-04,0.6604490280151367,0.6513379079809997
2025-04-05,0.6546710133552551,0.660398201492436
2025-04-06,0.5727930068969727,0.6544657791668783
2025-04-07,0.5854309797286987,0.5788719463515667
2025-04-08,0.5578879714012146,0.590166208312706
2025-04-09,0.631676971912384,0.5621613261969749
2025-04-10,0.609387993812561,0.6286414788504259
2025-04-11,0.6241670250892639,0.6077183587855841
2025-04-12,0.6588519811630249,0.6227772039671805
2025-04-13,0.6380749940872192,0.6562447834010098
2025-04-14,0.6348739862442017,0.637297435638052
2025-04-15,0.6091629862785339,0.6355255423133979
